job_level,job_duration_in_current_job_level,person_level,job_duration_in_current_person_level,job_duration_in_current_branch,Employee_type,gender,age,marital_status_maried(Y/N),number_of_dependences,Education_level,GPA,year_graduated,job_duration_from_training,branch_rotation,job_rotation,assign_of_otherposition,annual leave,sick_leaves,Last_achievement_%,Achievement_above_100%_during3quartal,Best Performance
JG04,1.3856406460551,PG03,1.3856406460551,1.1916375287813001,RM_type_B,1,1984,Y,2,level_4,0.0,2007,5,3,2,1,3,0,104.86,3.0,0
JG04,1.1180339887498998,PG03,1.1180339887498998,0.707106781186548,RM_type_B,1,1990,Y,0,level_4,0.0,2013,3,2,2,0,3,4,55.72,0.0,0
JG04,1.2569805089976498,PG03,1.2569805089976498,0.707106781186548,RM_type_A,2,1984,Y,0,level_4,0.0,2007,6,4,4,0,2,2,96.22,1.0,0
JG04,2.82842712474619,PG04,2.0,0.707106781186548,RM_type_A,2,1975,Y,3,level_4,3.01,2001,17,12,8,4,3,0,77.7,0.0,1
JG04,1.6583123951777,PG04,0.707106781186548,1.22474487139159,RM_type_A,2,1985,Y,0,level_4,0.0,2010,6,3,4,9,4,0,100.89,3.0,0
JG04,1.4142135623731003,PG03,1.4142135623731003,1.0392304845413298,RM_type_B,1,1983,Y,1,level_4,0.0,2009,7,6,4,2,2,0,82.87,0.0,1
JG04,1.58113883008419,PG03,1.58113883008419,1.4142135623731003,RM_type_A,2,1987,Y,1,level_4,0.0,2011,6,3,3,0,2,0,102.87,1.0,0
JG04,1.22474487139159,PG03,1.22474487139159,0.707106781186548,RM_type_B,2,1984,Y,1,level_4,3.0,2008,4,3,3,0,4,0,39.27,0.0,0
JG04,1.5,PG03,1.5,1.22474487139159,RM_type_A,2,1987,N,0,level_4,0.0,2010,5,2,4,0,2,0,72.38,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,0.707106781186548,RM_type_A,2,1984,Y,1,level_4,0.0,2009,6,4,5,0,2,1,86.31,1.0,0
JG04,1.3856406460551,PG03,1.3856406460551,0.707106781186548,RM_type_C,2,1987,Y,2,level_4,0.0,2010,6,4,4,0,0,2,62.17,0.0,0
JG05,0.9591663046625442,PG05,0.9591663046625442,0.707106781186548,RM_type_A,2,1983,Y,2,level_4,0.0,2006,8,5,5,0,2,0,53.54,0.0,0
JG04,1.2569805089976498,PG03,1.2569805089976498,0.707106781186548,RM_type_B,1,1991,Y,0,level_4,3.38,2013,3,2,3,0,4,0,67.76,0.0,0
JG04,1.2569805089976498,PG03,1.2569805089976498,0.707106781186548,RM_type_C,2,1986,Y,0,level_4,0.0,2009,6,3,3,0,1,1,70.16,0.0,0
JG04,1.2569805089976498,PG03,1.2569805089976498,0.707106781186548,RM_type_B,1,1987,Y,0,level_4,2.85,2010,5,3,3,0,2,0,62.15,0.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,0.707106781186548,RM_type_C,2,1987,Y,0,level_4,0.0,2010,6,3,3,0,2,0,61.23,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,1.22474487139159,RM_type_B,2,1990,Y,1,level_4,0.0,2012,3,2,3,0,2,0,60.3,0.0,0
JG04,2.82842712474619,PG04,1.4142135623731003,0.707106781186548,RM_type_A,2,1981,Y,2,level_4,2.95,2005,14,13,8,0,3,0,40.16,0.0,0
JG04,1.58113883008419,PG04,0.0,1.80277563773199,RM_type_A,2,1982,Y,2,level_4,0.0,2005,7,5,7,3,3,3,123.48,3.0,0
JG04,1.29228479833201,PG03,1.29228479833201,0.707106781186548,RM_type_B,2,1990,Y,1,level_4,0.0,2012,3,2,2,0,6,3,73.53,0.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,0.707106781186548,RM_type_B,1,1989,Y,0,level_4,0.0,2012,4,3,2,0,3,2,70.67,0.0,1
JG04,1.1180339887498998,PG03,1.1180339887498998,1.22474487139159,RM_type_B,1,1993,N,0,level_4,0.0,2014,3,2,2,0,2,1,53.23,0.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,0.707106781186548,RM_type_A,2,1987,Y,1,level_4,0.0,2011,6,4,4,1,1,4,122.21,3.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,0.707106781186548,RM_type_A,1,1987,Y,2,level_4,0.0,2009,5,3,5,1,14,2,80.42,0.0,0
JG04,1.22474487139159,PG03,1.22474487139159,1.22474487139159,RM_type_A,2,1986,Y,0,level_4,0.0,2010,6,3,3,0,2,4,81.49,0.0,0
JG04,1.3228756555323,PG03,1.3228756555323,1.22474487139159,RM_type_B,2,1989,Y,2,level_4,2.85,2011,3,2,2,0,5,0,72.34,0.0,0
JG04,1.58113883008419,PG03,1.58113883008419,1.22474487139159,RM_type_A,2,1987,Y,1,level_4,0.0,2010,6,4,3,0,6,2,120.99,3.0,0
JG05,1.5,PG06,0.0,1.22474487139159,RM_type_A,2,1979,Y,3,level_4,0.0,2005,17,10,7,5,6,0,61.53,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,0.0,RM_type_A,1,1986,Y,2,level_4,0.0,2009,5,5,3,3,1,0,85.56,1.0,1
JG04,1.3856406460551,PG03,1.3856406460551,0.5,RM_type_B,1,1988,Y,1,level_4,3.16,2012,4,3,2,1,3,1,46.46,0.0,0
JG04,1.2569805089976498,PG03,1.2569805089976498,1.3856406460551,RM_type_A,1,1985,Y,1,level_4,0.0,2008,6,4,3,0,3,0,65.08,0.0,0
JG05,1.3527749258468702,PG06,0.0,0.0,RM_type_A,2,1978,Y,2,level_4,2.83,2003,15,9,8,14,0,0,98.95,1.0,0
JG04,1.2569805089976498,PG03,1.2569805089976498,1.22474487139159,RM_type_B,1,1986,Y,2,level_4,0.0,2011,6,4,3,1,0,3,54.69,0.0,0
JG04,1.1180339887498998,PG03,1.1180339887498998,0.5,RM_type_A,2,1989,Y,0,level_4,0.0,2011,3,2,3,2,3,6,100.01,2.0,0
JG04,1.22474487139159,PG03,1.22474487139159,0.648074069840786,RM_type_A,2,1984,Y,2,level_4,0.0,2008,7,7,6,4,2,0,74.87,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,0.5,RM_type_A,2,1990,Y,0,level_4,0.0,2012,4,4,2,6,3,0,57.03,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,0.8660254037844392,RM_type_B,1,1989,Y,0,level_4,0.0,2010,5,5,4,7,0,0,73.06,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,1.22474487139159,RM_type_B,1,1986,Y,1,level_4,0.0,2009,6,6,3,3,4,0,69.64,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,1.58113883008419,RM_type_B,1,1991,Y,0,level_4,0.0,2011,3,2,2,8,2,0,72.51,0.0,0
JG04,1.47309198626562,PG03,1.47309198626562,1.22474487139159,RM_type_B,2,1984,Y,0,level_4,0.0,2007,6,4,3,13,4,0,79.86,0.0,1
JG04,1.47309198626562,PG03,1.47309198626562,1.22474487139159,RM_type_A,2,1985,N,0,level_4,0.0,2008,6,4,2,6,2,0,80.29,0.0,1
JG04,1.1180339887498998,PG03,1.1180339887498998,1.22474487139159,RM_type_B,1,1990,Y,1,level_4,0.0,2012,2,2,2,2,2,0,90.8,1.0,0
JG04,1.3856406460551,PG03,1.3856406460551,1.5556349186104,RM_type_A,2,1986,Y,1,level_4,0.0,2008,6,5,3,11,3,0,81.49,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,1.22474487139159,RM_type_B,2,1986,Y,1,level_4,0.0,2011,5,3,3,2,4,0,78.9,0.0,1
JG04,1.1180339887498998,PG03,1.1180339887498998,1.22474487139159,RM_type_B,1,1989,Y,0,level_4,0.0,2013,3,2,2,0,3,11,43.64,0.0,0
JG04,1.47309198626562,PG03,1.47309198626562,1.22474487139159,RM_type_A,2,1985,Y,1,level_4,0.0,2010,6,5,4,0,3,0,76.24,0.0,0
JG04,1.1180339887498998,PG03,1.1180339887498998,1.22474487139159,RM_type_B,1,1985,Y,2,level_4,0.0,2008,6,3,3,3,2,0,76.83,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,1.58113883008419,RM_type_B,2,1988,Y,1,level_4,0.0,2010,4,2,2,3,3,5,70.35,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,1.22474487139159,RM_type_B,2,1987,Y,1,level_4,0.0,2009,5,4,2,11,3,0,65.47,0.0,1
JG04,1.3527749258468702,PG03,1.3527749258468702,0.648074069840786,RM_type_A,2,1990,Y,1,level_4,3.36,2012,4,2,3,0,0,0,109.67,3.0,0
JG04,1.22474487139159,PG03,1.22474487139159,1.22474487139159,RM_type_A,2,1990,N,0,level_4,3.35,2012,5,2,3,0,3,6,107.81,3.0,0
JG04,2.16101827849743,PG04,1.22474487139159,1.58113883008419,RM_type_A,1,1981,Y,3,level_4,3.23,2003,15,6,8,1,2,0,100.64,1.0,0
JG04,2.4657656011875897,PG04,1.4142135623731003,1.22474487139159,RM_type_A,2,1980,Y,2,level_4,2.9,2005,13,10,8,0,3,3,103.59,3.0,0
JG04,1.3856406460551,PG03,1.3856406460551,1.22474487139159,RM_type_B,2,1990,Y,0,level_4,3.07,2013,5,2,3,0,2,2,93.52,3.0,0
JG04,1.3228756555323,PG03,1.3228756555323,1.22474487139159,RM_type_A,2,1989,N,0,level_4,2.99,2012,4,2,3,0,3,0,51.53,0.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,1.22474487139159,RM_type_B,2,1988,Y,0,level_4,3.65,2013,4,2,3,0,3,0,106.23,3.0,1
JG04,1.5556349186104,PG03,1.5556349186104,1.58113883008419,RM_type_C,1,1984,Y,0,level_4,3.49,2012,6,3,3,3,4,10,54.54,0.0,1
JG04,1.3228756555323,PG03,1.3228756555323,0.0,RM_type_B,2,1990,Y,1,level_4,3.39,2011,5,3,2,0,3,0,72.7,0.0,1
JG05,2.82842712474619,PG06,2.23606797749979,0.0,RM_type_A,2,1968,Y,1,level_4,2.61,1993,24,9,6,0,2,0,101.01,3.0,0
JG04,2.82842712474619,PG04,2.1213203435596397,1.8708286933869698,RM_type_A,2,1977,Y,0,level_4,3.01,2001,17,11,8,3,4,1,106.89,3.0,0
JG04,1.22474487139159,PG03,1.22474487139159,1.15325625946708,RM_type_B,2,1989,Y,0,level_4,3.25,2012,5,3,3,0,6,1,94.49,3.0,0
JG04,1.22474487139159,PG03,1.22474487139159,1.22474487139159,RM_type_C,1,1989,Y,0,level_4,3.34,2012,5,4,3,0,7,11,34.18,0.0,0
JG04,1.52643375224737,PG03,1.52643375224737,1.22474487139159,RM_type_C,2,1988,Y,1,level_4,3.25,2012,5,3,4,0,12,1,64.16,0.0,0
JG04,2.3280893453645604,PG04,1.0,1.8708286933869698,RM_type_A,1,1978,Y,2,level_4,3.13,2001,15,8,8,0,3,1,125.56,3.0,0
JG04,1.22474487139159,PG03,1.22474487139159,1.22474487139159,RM_type_B,2,1987,Y,1,level_4,3.16,2009,5,3,4,0,10,2,81.28,0.0,0
JG04,1.22474487139159,PG03,1.22474487139159,0.707106781186548,RM_type_A,1,1989,Y,2,level_4,3.64,2012,4,2,2,1,6,0,41.83,0.0,0
JG04,1.5556349186104,PG03,1.5556349186104,0.707106781186548,RM_type_B,2,1984,Y,2,level_4,3.83,2009,6,4,3,8,11,1,106.64,3.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,0.707106781186548,RM_type_A,2,1984,N,0,level_4,3.77,2007,5,3,2,0,8,0,105.87,2.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,1.5556349186104,RM_type_B,1,1989,N,0,level_4,3.18,2012,3,2,2,0,8,16,81.02,0.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,1.22474487139159,RM_type_A,1,1984,N,0,level_4,3.09,2008,7,4,6,0,0,0,96.92,3.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,1.22474487139159,RM_type_C,2,1988,Y,0,level_4,3.82,2012,5,3,3,0,16,0,93.75,3.0,0
JG04,2.82842712474619,PG04,2.1213203435596397,1.22474487139159,RM_type_A,2,1981,Y,2,level_4,3.1,2003,14,6,4,0,0,0,78.83,0.0,0
JG04,2.41453929352993,PG04,1.58113883008419,1.22474487139159,RM_type_C,2,1980,Y,0,level_4,2.75,2003,14,7,6,0,0,0,84.85,2.0,0
JG04,2.82842712474619,PG04,1.8708286933869698,0.707106781186548,RM_type_A,2,1981,Y,2,level_4,0.0,2003,14,8,10,0,0,1,81.81,0.0,0
JG05,0.9591663046625442,PG06,0.9591663046625442,1.1916375287813001,RM_type_A,2,1973,Y,1,level_4,0.0,1998,20,11,9,1,3,2,77.32,1.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,0.41231056256176596,RM_type_A,2,1985,Y,1,level_4,3.7,2012,5,2,3,0,0,0,91.81,2.0,0
JG04,1.6340134638368202,PG03,1.6340134638368202,1.22474487139159,RM_type_C,1,1986,Y,0,level_4,3.53,2009,6,3,5,0,3,2,84.52,2.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,0.707106781186548,RM_type_A,1,1988,N,0,level_4,3.4,2009,6,4,3,0,7,3,105.99,3.0,0
JG04,1.0816653826392,PG03,1.0816653826392,0.707106781186548,RM_type_A,1,1990,Y,1,level_4,3.56,2012,2,3,3,0,1,3,65.73,0.0,0
JG04,1.29228479833201,PG03,1.29228479833201,0.707106781186548,RM_type_B,1,1988,N,0,level_4,3.43,2012,6,5,3,0,0,0,80.55,0.0,0
JG04,1.29228479833201,PG03,1.29228479833201,1.58113883008419,RM_type_A,2,1987,Y,1,level_4,3.27,2013,5,3,2,0,0,5,109.04,3.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,1.5,RM_type_A,1,1990,Y,2,level_4,3.66,2010,5,3,2,0,5,1,57.8,1.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,1.5,RM_type_A,2,1989,Y,1,level_4,3.74,2011,5,2,2,0,4,0,54.26,0.0,0
JG04,1.22474487139159,PG03,1.22474487139159,1.22474487139159,RM_type_A,2,1989,Y,0,level_4,3.18,2012,5,4,2,0,3,0,58.62,1.0,1
JG04,1.22474487139159,PG03,1.22474487139159,1.5,RM_type_A,2,1989,Y,1,level_4,3.77,2012,5,2,2,0,14,1,82.23,1.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,0.707106781186548,RM_type_A,2,1989,Y,1,level_4,3.51,2012,5,3,2,0,1,0,102.59,3.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,1.22474487139159,RM_type_C,2,1988,Y,1,level_4,3.13,2012,5,3,3,0,5,0,105.47,3.0,0
JG04,1.22474487139159,PG03,1.22474487139159,1.22474487139159,RM_type_A,2,1986,Y,1,level_4,3.11,2008,5,3,2,0,0,2,90.6,3.0,0
JG04,1.29228479833201,PG03,1.29228479833201,0.707106781186548,RM_type_B,2,1987,N,0,level_4,3.51,2011,5,2,2,0,3,0,109.2,3.0,0
JG04,1.3856406460551,PG03,1.3856406460551,1.15325625946708,RM_type_C,2,1987,Y,1,level_4,3.16,2010,5,5,4,0,6,0,109.3,3.0,0
JG04,1.22474487139159,PG03,1.22474487139159,1.8708286933869698,RM_type_C,1,1992,N,0,level_4,3.78,2013,4,2,3,0,5,3,90.47,3.0,1
JG04,1.1916375287813001,PG03,1.1916375287813001,1.1180339887498998,RM_type_B,1,1987,N,0,level_4,3.51,2009,2,2,2,0,9,2,62.39,0.0,1
JG04,1.3527749258468702,PG03,1.3527749258468702,1.70880074906351,RM_type_A,2,1983,Y,0,level_4,3.09,2006,5,2,2,0,0,0,95.52,2.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,1.58113883008419,RM_type_A,2,1990,Y,1,level_4,3.18,2013,5,3,3,0,3,0,123.33,3.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,1.58113883008419,RM_type_C,1,1990,N,0,level_4,3.83,2012,4,2,3,0,9,3,102.89,2.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,0.707106781186548,RM_type_A,1,1989,Y,0,level_4,3.0,2011,4,3,2,0,11,0,88.4,1.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,0.707106781186548,RM_type_A,2,1986,Y,0,level_4,3.2,2011,3,3,2,0,9,0,116.01,3.0,0
JG04,1.3856406460551,PG03,1.3856406460551,1.15325625946708,RM_type_B,2,1990,Y,2,level_4,3.1,2012,5,3,2,0,12,0,118.08,3.0,0
JG04,1.22474487139159,PG03,1.22474487139159,1.52643375224737,RM_type_A,2,1990,Y,1,level_4,3.4,2012,5,3,3,0,3,0,85.18,1.0,1
JG04,1.22474487139159,PG03,1.22474487139159,1.1916375287813001,RM_type_C,1,1986,Y,2,level_4,2.88,2010,6,2,3,0,6,0,70.84,0.0,0
JG04,1.22474487139159,PG03,1.22474487139159,1.70880074906351,RM_type_A,2,1988,N,0,level_4,3.22,2011,4,2,2,0,6,0,104.86,3.0,0
JG04,1.47309198626562,PG03,1.47309198626562,2.25388553391693,RM_type_C,2,1988,Y,1,level_4,3.3,2012,5,1,3,0,9,1,78.31,0.0,0
JG04,1.22474487139159,PG03,1.22474487139159,1.29228479833201,RM_type_A,2,1988,Y,2,level_4,3.18,2012,5,2,2,0,7,0,70.34,0.0,0
JG04,1.22474487139159,PG03,1.22474487139159,1.6583123951777,RM_type_B,2,1990,N,0,level_4,3.37,2012,4,2,3,0,10,1,51.14,0.0,0
JG04,1.22474487139159,PG03,1.22474487139159,1.22474487139159,RM_type_A,2,1989,Y,0,level_4,3.07,2011,5,4,4,2,0,0,111.47,3.0,0
JG04,1.22474487139159,PG03,1.22474487139159,0.707106781186548,RM_type_A,2,1992,Y,0,level_4,3.75,2012,6,4,3,4,3,0,101.36,3.0,0
JG04,1.1916375287813001,PG03,1.1916375287813001,0.707106781186548,RM_type_A,2,1993,N,0,level_4,3.37,2014,3,3,2,1,0,0,70.82,1.0,0
JG04,1.3228756555323,PG03,1.3228756555323,1.58113883008419,RM_type_A,2,1987,Y,1,level_4,3.52,2011,5,2,2,0,7,0,78.52,1.0,1
JG04,1.5556349186104,PG03,1.5556349186104,1.58113883008419,RM_type_A,2,1990,N,0,level_4,3.44,2012,5,2,2,0,0,0,58.66,0.0,1
JG05,2.82842712474619,PG06,2.23606797749979,1.58113883008419,RM_type_A,2,1973,Y,3,level_4,3.36,1996,22,10,4,2,6,0,68.31,0.0,0
JG04,1.29228479833201,PG03,1.29228479833201,0.574456264653803,RM_type_A,1,1990,N,0,level_4,3.42,2012,5,5,3,0,5,0,60.26,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,1.22474487139159,RM_type_A,2,1989,Y,0,level_4,3.32,2011,6,3,3,0,1,0,106.79,3.0,0
JG04,1.1916375287813001,PG03,1.1916375287813001,1.22474487139159,RM_type_A,2,1984,Y,0,level_4,3.09,2003,7,3,2,1,0,0,81.94,1.0,0
JG04,1.3856406460551,PG03,1.3856406460551,0.0,RM_type_A,2,1988,Y,0,level_4,3.59,2011,6,4,3,0,6,0,79.84,1.0,0
JG04,1.3856406460551,PG03,1.3856406460551,0.707106781186548,RM_type_A,2,1988,Y,0,level_4,3.18,2010,5,3,2,0,3,0,70.75,0.0,0
JG05,1.78044938147649,PG06,1.0,0.707106781186548,RM_type_A,2,1977,Y,3,level_4,3.38,2003,18,11,12,1,9,1,56.58,0.0,0
JG04,1.47309198626562,PG03,1.47309198626562,0.707106781186548,RM_type_A,2,1987,Y,1,level_4,3.31,2010,5,3,4,0,3,0,64.56,1.0,0
JG04,1.2569805089976498,PG03,1.2569805089976498,1.1916375287813001,RM_type_A,2,1986,Y,0,level_4,2.84,2010,5,3,4,3,8,0,54.61,0.0,0
JG04,1.58113883008419,PG03,1.58113883008419,1.22474487139159,RM_type_A,2,1984,Y,1,level_4,3.37,2006,6,4,3,0,6,0,78.75,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,1.22474487139159,RM_type_A,2,1989,Y,1,level_4,3.17,2010,5,3,3,0,0,0,72.94,0.0,0
JG04,1.58113883008419,PG03,1.58113883008419,1.52643375224737,RM_type_C,1,1984,N,0,level_4,3.11,2009,6,3,3,0,7,0,51.95,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,1.52643375224737,RM_type_A,2,1985,Y,2,level_4,3.1,2009,4,2,2,2,3,0,97.06,1.0,0
JG04,1.47309198626562,PG03,1.47309198626562,1.15325625946708,RM_type_A,2,1984,Y,1,level_4,3.05,2008,6,5,5,0,3,0,53.2,1.0,0
JG04,1.3856406460551,PG03,1.3856406460551,1.22474487139159,RM_type_B,2,1986,Y,0,level_4,2.85,2009,3,2,2,0,1,2,61.55,0.0,1
JG04,1.1180339887498998,PG03,1.1180339887498998,0.707106781186548,RM_type_A,2,1986,Y,0,level_4,3.49,2009,6,3,2,0,2,0,91.1,3.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,0.707106781186548,RM_type_A,2,1984,Y,2,level_4,3.03,2009,6,4,2,2,6,8,78.27,0.0,1
JG04,1.22474487139159,PG03,1.22474487139159,0.707106781186548,RM_type_A,2,1987,Y,2,level_4,0.0,2011,5,4,3,1,11,0,104.19,2.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,1.22474487139159,RM_type_A,1,1987,Y,2,level_4,0.0,2009,5,4,3,1,6,0,75.84,1.0,0
JG04,1.1916375287813001,PG03,1.1916375287813001,0.707106781186548,RM_type_C,2,1987,Y,1,level_4,3.38,2011,6,5,4,0,4,0,106.29,3.0,1
JG04,1.3856406460551,PG03,1.3856406460551,1.5556349186104,RM_type_A,2,1988,Y,2,level_4,3.61,2012,4,3,3,0,8,3,38.7,0.0,0
JG04,2.29128784747792,PG04,1.4142135623731003,0.707106781186548,RM_type_B,1,1982,Y,3,level_4,0.0,2004,15,12,11,0,5,5,59.27,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,0.707106781186548,RM_type_A,2,1989,Y,0,level_4,3.03,2010,4,3,3,0,2,2,55.84,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,1.4422205101856003,RM_type_A,2,1989,Y,0,level_4,2.97,2013,3,2,3,0,3,0,52.29,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,0.41231056256176596,RM_type_A,2,1989,N,0,level_4,3.41,2012,4,3,2,3,0,0,92.69,2.0,1
JG04,1.3856406460551,PG03,1.3856406460551,1.4422205101856003,RM_type_A,2,1988,Y,0,level_4,3.47,2015,6,3,3,0,1,0,70.36,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,1.22474487139159,RM_type_A,1,1987,N,0,level_4,3.22,2008,6,3,3,0,4,2,55.9,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,1.22474487139159,RM_type_A,2,1985,Y,1,level_4,3.23,2007,5,3,4,0,5,0,52.49,0.0,0
JG04,1.58113883008419,PG03,1.58113883008419,1.5,RM_type_A,1,1989,Y,1,level_4,3.6,2011,6,2,3,6,1,0,49.59,0.0,0
JG04,1.15325625946708,PG03,1.15325625946708,1.15325625946708,RM_type_A,2,1985,Y,1,level_4,3.02,2009,6,4,3,14,0,0,53.42,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,1.1180339887498998,RM_type_A,2,1988,Y,2,level_4,3.17,2010,6,3,3,1,0,1,60.89,0.0,1
JG04,2.81424945589406,PG04,2.1213203435596397,0.707106781186548,RM_type_A,2,1982,Y,2,level_4,3.34,2005,8,5,4,1,3,0,69.42,0.0,1
JG04,2.6925824035672496,PG04,2.0,0.707106781186548,RM_type_A,1,1981,Y,2,level_4,2.85,2005,7,5,3,2,0,0,71.29,0.0,0
JG04,1.1180339887498998,PG03,1.1180339887498998,1.52643375224737,RM_type_C,1,1988,Y,2,level_4,3.47,2011,4,2,3,2,0,2,89.77,1.0,0
JG04,0.707106781186548,PG03,0.707106781186548,0.0,RM_type_A,2,1982,Y,0,level_4,3.02,2006,7,4,4,0,1,0,68.63,0.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,1.6822603841260702,RM_type_A,2,1987,Y,0,level_4,3.48,2010,5,3,2,1,3,0,52.47,0.0,0
JG04,1.5556349186104,PG03,1.5556349186104,1.52643375224737,RM_type_C,2,1986,Y,2,level_4,3.06,2009,6,5,6,1,3,0,73.95,0.0,0
JG04,1.3228756555323,PG03,1.3228756555323,1.73205080756888,RM_type_B,1,1987,Y,0,level_4,3.4,2012,4,2,2,0,5,16,107.94,3.0,0
JG04,2.6925824035672496,PG04,2.0,0.707106781186548,RM_type_A,1,1985,Y,2,level_4,3.25,2007,7,4,5,4,0,0,77.92,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,0.5,RM_type_A,2,1987,Y,1,level_4,3.36,2010,6,5,4,0,4,7,79.77,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,1.1916375287813001,RM_type_A,2,1990,Y,0,level_4,2.9,2013,4,3,4,0,12,0,105.08,2.0,0
JG04,1.29228479833201,PG03,1.29228479833201,1.1916375287813001,RM_type_A,2,1987,N,0,level_4,3.78,2009,4,2,3,1,4,0,75.81,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,0.707106781186548,RM_type_A,2,1986,N,0,level_4,3.16,2008,6,3,3,1,0,0,87.32,1.0,0
JG04,1.47309198626562,PG03,1.47309198626562,1.22474487139159,RM_type_A,2,1990,Y,2,level_4,3.04,2012,5,3,3,0,9,0,62.58,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,0.707106781186548,RM_type_A,1,1988,Y,1,level_4,3.71,2010,5,3,3,3,0,1,52.81,0.0,0
JG04,1.1180339887498998,PG03,1.1180339887498998,1.22474487139159,RM_type_B,2,1987,Y,1,level_4,3.07,2010,3,2,2,0,2,0,21.85,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,0.707106781186548,RM_type_A,2,1986,Y,1,level_4,3.23,2010,5,4,2,0,5,0,57.38,0.0,1
JG04,1.3856406460551,PG03,1.3856406460551,1.22474487139159,RM_type_C,2,1989,N,0,level_4,3.25,2010,4,2,3,0,4,0,96.34,2.0,0
JG04,1.3856406460551,PG03,1.3856406460551,1.22474487139159,RM_type_B,2,1985,Y,1,level_4,3.07,2008,4,3,3,1,3,0,67.44,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,1.8248287590894698,RM_type_C,2,1985,Y,2,level_4,3.46,2009,6,3,4,3,3,3,95.2,1.0,0
JG04,1.3856406460551,PG03,1.3856406460551,1.22474487139159,RM_type_B,1,1989,Y,1,level_4,3.18,2012,3,2,4,0,3,0,84.08,0.0,1
JG04,1.47309198626562,PG03,1.47309198626562,1.22474487139159,RM_type_A,2,1986,Y,0,level_4,3.34,2008,6,4,3,1,3,0,63.82,0.0,0
JG04,1.29228479833201,PG03,1.29228479833201,0.707106781186548,RM_type_A,2,1988,Y,0,level_4,3.19,2012,3,2,3,0,7,3,106.53,3.0,1
JG04,2.2737634001804103,PG04,1.4142135623731003,1.58113883008419,RM_type_A,1,1980,Y,3,level_4,3.22,2004,15,7,7,5,0,0,78.7,0.0,1
JG04,1.1916375287813001,PG03,1.1916375287813001,2.0,RM_type_B,1,1991,Y,1,level_4,3.1,2013,5,3,2,3,5,0,80.45,0.0,1
JG04,2.64575131106459,PG04,1.8708286933869698,1.8708286933869698,RM_type_A,1,1984,Y,1,level_4,3.53,2008,7,2,4,0,0,1,91.76,3.0,0
JG04,1.29228479833201,PG03,1.29228479833201,1.58113883008419,RM_type_A,2,1982,Y,2,level_4,2.81,2007,7,4,4,2,0,0,94.6,2.0,1
JG04,1.1916375287813001,PG03,1.1916375287813001,1.0,RM_type_B,2,1989,Y,1,level_4,2.76,2013,3,2,2,0,5,0,65.86,0.0,0
JG04,1.1916375287813001,PG03,1.1916375287813001,1.4142135623731003,RM_type_B,2,1989,N,0,level_4,3.4,2013,2,1,2,0,5,0,71.23,0.0,1
